Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,Delay,jfk_origin
7,6,120.0,944,7.0,73.0,late,1
7,6,101.0,760,13.0,51.0,ontime,1
7,6,95.0,589,11.0,10.0,late,0
7,6,348.0,2586,7.0,56.0,late,1
7,6,104.0,589,21.0,12.0,ontime,0
7,6,277.0,2421,25.0,27.0,ontime,0
7,6,320.0,2475,14.0,59.0,late,1
7,6,232.0,1626,8.0,39.0,ontime,1
7,6,131.0,944,7.0,8.0,late,0
7,6,318.0,2475,10.0,28.0,ontime,1
7,6,120.0,944,8.0,53.0,ontime,1
7,6,138.0,760,13.0,60.0,late,1
7,6,119.0,760,11.0,68.0,late,0
7,6,102.0,760,8.0,57.0,late,1
7,6,128.0,944,9.0,45.0,late,1
7,6,102.0,760,13.0,12.0,ontime,1
7,6,193.0,1597,15.0,55.0,late,1
7,6,200.0,1597,6.0,13.0,late,0
7,6,352.0,2421,9.0,29.0,late,1
7,6,136.0,1069,5.0,54.0,late,1
7,6,124.0,944,13.0,18.0,late,0
7,6,155.0,1090,8.0,33.0,late,1
7,6,144.0,1005,10.0,18.0,ontime,0
7,6,218.0,1989,19.0,27.0,ontime,0
7,6,277.0,1989,6.0,43.0,ontime,1
7,6,277.0,1989,17.0,31.0,ontime,1
7,6,104.0,760,9.0,14.0,ontime,0
7,7,174.0,1069,22.0,27.0,late,0
7,7,327.0,2475,8.0,44.0,late,1
7,7,137.0,760,13.0,31.0,late,0
7,7,104.0,760,8.0,12.0,ontime,1
7,7,130.0,1005,5.0,16.0,late,1
7,7,369.0,2586,5.0,23.0,late,1
7,7,315.0,2475,10.0,22.0,ontime,0
7,7,312.0,2475,13.0,36.0,late,1
7,7,281.0,2248,60.0,95.0,late,0
7,7,304.0,2248,8.0,19.0,late,1
7,7,172.0,1069,26.0,21.0,late,0
7,7,345.0,2421,9.0,47.0,late,1
7,7,283.0,1989,11.0,50.0,late,1
7,7,320.0,2446,3.0,42.0,late,1
7,7,138.0,1005,7.0,73.0,late,1
7,7,130.0,760,14.0,31.0,late,0
7,7,101.0,760,10.0,26.0,late,1
7,7,322.0,2475,11.0,17.0,late,1
7,7,281.0,1989,10.0,23.0,late,0
7,7,279.0,1989,6.0,70.0,late,1
7,7,371.0,2586,8.0,45.0,late,1
7,7,96.0,589,14.0,108.0,late,0
7,7,87.0,589,7.0,30.0,late,1
7,7,321.0,2421,8.0,21.0,late,0
7,7,336.0,2421,8.0,47.0,late,1
7,7,233.0,1626,10.0,63.0,late,1
7,7,342.0,2454,4.0,27.0,late,1
7,7,321.0,2475,20.0,16.0,ontime,1
7,7,127.0,944,6.0,71.0,late,1
7,7,107.0,760,8.0,59.0,late,1
7,7,203.0,1597,5.0,17.0,ontime,1
7,7,333.0,2586,4.0,35.0,late,1
7,7,292.0,2586,39.0,39.0,late,0
7,7,298.0,2586,7.0,12.0,late,0
7,7,308.0,2248,8.0,30.0,late,1
7,7,295.0,2153,7.0,68.0,late,1
7,7,282.0,2153,5.0,27.0,late,1
7,7,144.0,1069,8.0,27.0,late,1
7,7,140.0,1005,8.0,24.0,ontime,1
7,7,137.0,1005,13.0,11.0,late,0
7,7,233.0,1989,9.0,32.0,late,0
7,7,277.0,1989,9.0,31.0,late,1
7,7,108.0,760,14.0,18.0,late,0
7,1,140.0,944,18.0,24.0,late,0
7,1,217.0,1989,20.0,11.0,late,0
7,1,134.0,944,7.0,14.0,ontime,1
7,1,137.0,1069,4.0,34.0,late,1
7,1,330.0,2475,14.0,34.0,late,1
7,1,298.0,2475,27.0,22.0,late,0
7,1,113.0,760,11.0,23.0,ontime,0
7,1,106.0,760,8.0,18.0,ontime,1
7,1,133.0,1005,5.0,27.0,ontime,1
7,1,140.0,1005,14.0,15.0,late,0
7,1,46.0,187,45.0,27.0,late,0
7,1,42.0,187,9.0,32.0,late,1
7,1,343.0,2586,5.0,18.0,ontime,1
7,1,322.0,2475,8.0,55.0,late,1
7,1,274.0,2248,51.0,18.0,late,0
7,1,300.0,2248,8.0,43.0,ontime,1
7,1,162.0,1069,16.0,21.0,late,0
7,1,331.0,2421,9.0,47.0,late,1
7,1,234.0,1989,7.0,16.0,ontime,0
7,1,157.0,1069,16.0,18.0,late,0
7,1,134.0,1090,30.0,34.0,late,0
7,1,152.0,1090,5.0,24.0,late,1
7,1,260.0,2153,14.0,15.0,ontime,0
7,1,102.0,760,12.0,16.0,ontime,1
7,1,104.0,589,16.0,18.0,late,0
7,1,275.0,1989,5.0,38.0,late,1
7,1,338.0,2586,5.0,59.0,ontime,1
7,1,304.0,2475,13.0,15.0,ontime,0
7,1,330.0,2421,9.0,39.0,ontime,1
7,1,130.0,944,73.0,29.0,late,0
7,1,335.0,2454,4.0,29.0,ontime,1
7,1,130.0,944,6.0,37.0,ontime,1
7,1,132.0,944,8.0,26.0,ontime,0
7,1,108.0,760,15.0,41.0,ontime,1
7,1,109.0,760,10.0,28.0,ontime,0
7,1,102.0,760,9.0,36.0,ontime,1
7,1,124.0,944,6.0,43.0,ontime,1
7,1,121.0,760,15.0,38.0,late,1
7,1,325.0,2475,14.0,19.0,ontime,1
7,1,339.0,2586,10.0,20.0,ontime,1
7,1,143.0,1069,10.0,15.0,late,0
7,1,156.0,1069,7.0,27.0,late,1
7,1,149.0,1090,8.0,28.0,ontime,1
7,1,145.0,1005,4.0,42.0,late,1
7,1,149.0,1005,16.0,13.0,late,0
7,1,265.0,1989,6.0,26.0,late,1
7,1,279.0,1989,12.0,24.0,ontime,1
7,2,138.0,944,17.0,42.0,late,0
7,2,233.0,1989,6.0,13.0,ontime,0
7,2,143.0,944,10.0,34.0,ontime,1
7,2,168.0,1069,5.0,57.0,late,1
7,2,314.0,2475,12.0,75.0,late,1
7,2,117.0,760,12.0,41.0,late,0
7,2,103.0,760,7.0,23.0,ontime,1
7,2,129.0,1005,5.0,95.0,late,1
7,2,42.0,187,4.0,61.0,late,1
7,2,285.0,2586,58.0,12.0,late,0
7,2,347.0,2586,4.0,149.0,late,1
7,2,302.0,2475,45.0,18.0,late,0
7,2,314.0,2475,13.0,46.0,late,1
7,2,283.0,2248,10.0,44.0,late,0
7,2,168.0,1069,14.0,39.0,late,0
7,2,289.0,1989,8.0,83.0,late,1
7,2,307.0,2446,6.0,43.0,ontime,1
7,2,138.0,1005,5.0,67.0,late,1
7,2,255.0,2248,16.0,18.0,ontime,0
7,2,131.0,944,5.0,51.0,ontime,1
7,2,105.0,760,12.0,87.0,late,1
7,2,311.0,2475,10.0,74.0,late,1
7,2,285.0,1989,5.0,68.0,late,1
7,2,302.0,2586,57.0,10.0,late,0
7,2,295.0,2475,17.0,21.0,late,0
7,2,319.0,2421,10.0,24.0,late,0
7,2,336.0,2421,7.0,72.0,ontime,1
7,2,313.0,2475,21.0,86.0,late,1
7,2,125.0,944,9.0,27.0,ontime,0
7,2,39.0,187,8.0,51.0,late,1
7,2,59.0,187,27.0,24.0,late,0
7,2,316.0,2475,12.0,24.0,ontime,1
7,2,109.0,760,8.0,192.0,late,1
7,2,150.0,760,30.0,87.0,late,0
7,2,106.0,760,11.0,38.0,late,1
7,2,311.0,2475,12.0,43.0,late,1
7,2,283.0,2475,13.0,14.0,late,0
7,2,310.0,2586,14.0,30.0,late,0
7,2,291.0,2248,6.0,22.0,ontime,1
7,2,274.0,2153,7.0,56.0,late,1
7,2,272.0,2153,10.0,53.0,late,1
7,2,283.0,2475,13.0,17.0,ontime,0
7,2,139.0,1069,6.0,55.0,late,1
7,2,135.0,1005,3.0,24.0,ontime,1
7,2,157.0,1005,34.0,15.0,late,0
7,2,285.0,1989,6.0,95.0,late,1
7,2,108.0,760,10.0,28.0,late,0
7,3,137.0,944,13.0,17.0,late,0
7,3,138.0,1069,10.0,64.0,late,1
7,3,324.0,2475,9.0,77.0,late,1
7,3,122.0,760,13.0,55.0,late,0
7,3,103.0,760,5.0,38.0,ontime,1
7,3,138.0,1005,5.0,50.0,ontime,1
7,3,42.0,187,17.0,46.0,late,0
7,3,292.0,2586,50.0,20.0,late,0
7,3,312.0,2475,17.0,42.0,late,1
7,3,266.0,2248,9.0,26.0,late,0
7,3,105.0,589,6.0,47.0,late,1
7,3,183.0,1069,20.0,22.0,late,0
7,3,268.0,1989,8.0,49.0,ontime,1
7,3,182.0,1090,20.0,25.0,late,0
7,3,145.0,1090,7.0,50.0,ontime,1
7,3,297.0,2248,8.0,24.0,ontime,1
7,3,103.0,760,6.0,53.0,ontime,1
7,3,291.0,2475,20.0,15.0,ontime,0
7,3,101.0,589,21.0,51.0,late,0
7,3,275.0,2421,13.0,20.0,ontime,0
7,3,343.0,2421,9.0,70.0,late,1
7,3,316.0,2475,16.0,42.0,late,1
7,3,345.0,2454,3.0,85.0,late,1
7,3,101.0,760,10.0,52.0,ontime,1
7,3,132.0,760,12.0,20.0,late,0
7,3,122.0,944,6.0,23.0,ontime,1
7,3,197.0,1597,5.0,35.0,ontime,1
7,3,311.0,2586,17.0,26.0,ontime,0
7,3,285.0,2248,15.0,27.0,late,0
7,3,293.0,2248,7.0,62.0,late,1
7,3,302.0,2153,4.0,50.0,late,1
7,3,285.0,2153,5.0,70.0,late,1
7,3,150.0,1005,4.0,30.0,late,1
7,3,173.0,1005,17.0,29.0,late,0
7,3,247.0,1989,23.0,31.0,late,0
7,4,132.0,944,29.0,16.0,late,0
7,4,233.0,1989,11.0,14.0,ontime,0
7,4,147.0,1069,5.0,54.0,late,1
7,4,314.0,2475,7.0,31.0,late,1
7,4,108.0,760,25.0,25.0,late,0
7,4,106.0,760,7.0,14.0,ontime,1
7,4,142.0,1005,3.0,43.0,ontime,1
7,4,133.0,1005,11.0,31.0,late,0
7,4,49.0,187,13.0,34.0,late,1
7,4,332.0,2586,7.0,19.0,late,1
7,4,306.0,2475,12.0,15.0,ontime,0
7,4,289.0,2248,13.0,33.0,late,0
7,4,139.0,1069,31.0,33.0,late,0
7,4,343.0,2421,9.0,63.0,late,1
7,4,87.0,589,4.0,56.0,ontime,1
7,4,160.0,1069,13.0,51.0,late,0
7,4,149.0,1090,42.0,17.0,late,0
7,4,146.0,1090,7.0,52.0,late,1
7,4,141.0,1005,4.0,60.0,late,1
7,4,132.0,944,7.0,51.0,late,1
7,4,111.0,760,50.0,20.0,late,0
7,4,132.0,760,44.0,43.0,late,1
7,4,101.0,589,18.0,24.0,late,0
7,4,263.0,1989,7.0,48.0,late,1
7,4,332.0,2586,8.0,43.0,late,1
7,4,301.0,2475,19.0,21.0,ontime,0
7,4,342.0,2421,9.0,39.0,ontime,1
7,4,318.0,2475,13.0,36.0,late,1
7,4,194.0,1626,13.0,30.0,late,0
7,4,228.0,1626,7.0,31.0,ontime,1
7,4,337.0,2454,5.0,41.0,late,1
7,4,323.0,2475,14.0,18.0,ontime,1
7,4,300.0,2475,10.0,80.0,late,0
7,4,132.0,944,4.0,28.0,late,1
7,4,130.0,760,22.0,132.0,late,1
7,4,108.0,760,14.0,39.0,late,0
7,4,112.0,760,8.0,17.0,ontime,1
7,4,296.0,2586,6.0,19.0,late,0
7,4,295.0,2248,7.0,22.0,late,1
7,4,259.0,2248,7.0,13.0,late,0
7,4,290.0,2248,5.0,17.0,ontime,1
7,4,273.0,2153,5.0,44.0,late,1
7,4,274.0,2153,11.0,22.0,ontime,1
7,4,143.0,1069,4.0,22.0,late,1
7,4,155.0,1069,5.0,45.0,late,1
7,4,124.0,944,18.0,16.0,late,0
7,4,146.0,1090,7.0,20.0,late,1
7,4,143.0,1005,16.0,25.0,late,0
7,4,99.0,760,6.0,48.0,late,0
7,1,46.0,213,12.0,16.0,late,0
7,2,40.0,213,11.0,10.0,ontime,0
7,3,40.0,213,10.0,20.0,late,0
7,4,56.0,213,21.0,34.0,late,0
7,7,44.0,213,11.0,14.0,ontime,0
7,1,41.0,213,8.0,14.0,ontime,0
7,4,46.0,213,21.0,9.0,late,0
7,5,51.0,213,15.0,25.0,late,0
7,6,40.0,213,14.0,11.0,late,0
7,7,89.0,213,20.0,117.0,late,0
7,2,44.0,213,12.0,17.0,late,0
7,4,38.0,213,33.0,9.0,late,0
7,5,38.0,213,6.0,9.0,ontime,0
7,3,44.0,213,10.0,21.0,late,0
7,4,51.0,213,25.0,16.0,late,0
7,1,104.0,760,6.0,36.0,late,1
7,2,100.0,760,6.0,32.0,late,1
7,3,105.0,760,4.0,52.0,late,1
7,4,106.0,760,8.0,51.0,ontime,1
7,5,99.0,760,5.0,53.0,late,1
7,1,104.0,760,3.0,20.0,late,1
7,2,101.0,760,4.0,73.0,late,1
7,4,102.0,760,6.0,12.0,late,1
7,7,108.0,760,7.0,110.0,late,1
7,1,111.0,760,8.0,16.0,late,1
7,2,106.0,760,4.0,173.0,late,1
7,4,104.0,760,6.0,17.0,ontime,1
7,5,98.0,760,7.0,45.0,late,1
7,1,104.0,760,4.0,19.0,ontime,1
7,2,98.0,760,5.0,164.0,late,1
7,1,99.0,589,8.0,110.0,late,1
7,2,86.0,589,7.0,39.0,late,1
7,3,94.0,589,8.0,9.0,late,1
7,5,92.0,589,7.0,22.0,ontime,1
7,1,96.0,589,8.0,23.0,late,1
7,1,92.0,589,7.0,24.0,ontime,1
7,2,90.0,589,6.0,34.0,ontime,1
7,3,92.0,589,5.0,26.0,late,1
7,4,94.0,589,5.0,25.0,ontime,1
7,5,89.0,589,7.0,23.0,ontime,1
7,1,91.0,589,7.0,27.0,late,1
7,1,72.0,340,13.0,57.0,late,0
7,2,83.0,340,13.0,9.0,late,0
7,3,81.0,340,10.0,26.0,late,0
7,4,73.0,340,11.0,27.0,late,0
7,5,75.0,340,20.0,30.0,late,0
7,7,77.0,340,23.0,11.0,late,0
7,1,65.0,340,7.0,6.0,late,0
7,2,72.0,340,10.0,31.0,late,0
7,3,76.0,340,8.0,15.0,ontime,0
7,4,78.0,340,13.0,75.0,late,0
7,5,80.0,340,6.0,17.0,ontime,0
7,7,79.0,340,24.0,38.0,late,0
7,1,70.0,340,9.0,11.0,late,0
7,2,121.0,340,14.0,25.0,late,0
7,4,80.0,340,16.0,10.0,late,0
7,5,78.0,340,22.0,44.0,late,0
7,1,71.0,340,18.0,34.0,late,0
7,2,74.0,340,26.0,31.0,late,0
7,1,106.0,760,8.0,28.0,late,0
7,2,140.0,760,6.0,45.0,late,0
7,3,116.0,760,8.0,108.0,late,0
7,4,107.0,760,10.0,46.0,late,0
7,5,136.0,760,11.0,29.0,late,0
7,7,130.0,760,25.0,20.0,late,0
7,1,121.0,760,8.0,14.0,ontime,0
7,3,119.0,760,7.0,38.0,late,0
7,4,154.0,760,9.0,37.0,late,0
7,5,120.0,760,15.0,40.0,late,0
7,7,107.0,760,8.0,12.0,late,0
7,1,150.0,760,5.0,77.0,late,0
7,2,126.0,760,17.0,54.0,late,0
7,4,117.0,760,18.0,22.0,late,0
7,5,117.0,760,20.0,22.0,late,0
7,7,133.0,760,6.0,42.0,late,0
7,1,127.0,760,5.0,55.0,late,0
7,2,144.0,760,29.0,24.0,late,0
7,3,138.0,760,10.0,33.0,late,0
7,4,107.0,760,9.0,28.0,late,0
7,2,42.0,213,8.0,15.0,ontime,0
7,1,32.0,94,3.0,50.0,late,1
7,2,29.0,94,2.0,99.0,late,1
7,3,30.0,94,7.0,32.0,late,1
7,4,30.0,94,13.0,54.0,late,1
7,7,25.0,94,3.0,217.0,late,1
7,4,24.0,94,5.0,97.0,late,1
7,5,43.0,94,6.0,50.0,late,1
7,6,23.0,94,3.0,55.0,late,1
7,7,27.0,94,3.0,132.0,late,1
7,2,25.0,94,4.0,106.0,late,1
7,4,47.0,94,21.0,48.0,late,1
7,3,33.0,94,3.0,35.0,late,1
7,4,42.0,94,5.0,68.0,late,1
7,2,88.0,340,8.0,8.0,late,0
7,3,67.0,340,18.0,10.0,late,0
7,4,68.0,340,14.0,21.0,late,0
7,7,95.0,340,16.0,87.0,late,0
7,2,103.0,760,3.0,29.0,late,1
7,3,99.0,760,6.0,69.0,late,1
7,4,102.0,760,4.0,93.0,late,1
7,7,113.0,760,7.0,18.0,late,1
7,7,109.0,760,7.0,19.0,late,0
7,7,35.0,184,4.0,76.0,late,1
7,1,38.0,184,10.0,42.0,late,1
7,6,41.0,184,6.0,39.0,late,1
7,2,37.0,184,5.0,40.0,late,1
7,5,36.0,184,7.0,37.0,late,1
7,6,34.0,184,8.0,49.0,late,1
7,6,39.0,184,6.0,43.0,late,1
7,3,40.0,184,7.0,50.0,late,1
7,2,37.0,184,5.0,17.0,ontime,0
7,4,45.0,184,9.0,20.0,late,0
7,6,48.0,184,12.0,4.0,late,0
7,4,52.0,184,5.0,13.0,late,0
7,1,40.0,184,12.0,39.0,late,0
7,6,38.0,184,11.0,30.0,late,0
7,7,38.0,184,10.0,146.0,late,0
7,1,42.0,184,5.0,36.0,late,0
7,2,41.0,184,11.0,21.0,ontime,0
7,6,44.0,184,17.0,20.0,late,0
7,2,41.0,184,8.0,17.0,late,0
7,6,109.0,740,8.0,10.0,ontime,0
7,6,107.0,740,8.0,14.0,late,0
7,4,106.0,740,23.0,18.0,ontime,0
7,6,101.0,740,5.0,11.0,ontime,0
7,4,103.0,740,9.0,13.0,ontime,0
7,3,64.0,340,4.0,10.0,ontime,0
7,4,64.0,340,6.0,12.0,ontime,0
7,1,74.0,340,33.0,33.0,late,0
7,2,66.0,340,7.0,16.0,late,0
7,5,74.0,340,14.0,11.0,late,0
7,7,70.0,340,15.0,33.0,late,0
7,1,69.0,340,7.0,17.0,late,0
7,4,66.0,340,18.0,88.0,late,0
7,5,72.0,340,10.0,52.0,late,0
7,6,68.0,340,7.0,29.0,late,0
7,6,71.0,340,10.0,27.0,late,0
7,1,68.0,340,7.0,13.0,ontime,0
7,2,65.0,340,9.0,13.0,ontime,0
7,7,61.0,340,8.0,74.0,late,1
7,1,65.0,340,8.0,71.0,late,1
7,2,60.0,340,5.0,37.0,late,1
7,5,62.0,340,5.0,33.0,late,1
7,7,64.0,340,5.0,98.0,late,1
7,1,68.0,340,6.0,35.0,late,1
7,6,64.0,340,6.0,39.0,late,1
7,1,63.0,340,7.0,35.0,late,1
7,4,61.0,340,6.0,33.0,late,1
7,1,110.0,740,5.0,28.0,late,1
7,6,115.0,740,4.0,55.0,late,1
7,4,113.0,740,6.0,97.0,late,1
7,1,79.0,425,9.0,37.0,late,0
7,2,75.0,425,14.0,12.0,ontime,0
7,6,81.0,425,12.0,39.0,late,0
7,2,80.0,425,15.0,19.0,late,0
7,5,78.0,425,9.0,43.0,late,0
7,1,82.0,425,6.0,21.0,late,0
7,2,71.0,425,8.0,22.0,ontime,0
7,5,70.0,425,4.0,22.0,ontime,0
7,6,80.0,425,9.0,57.0,late,0
7,1,77.0,425,6.0,8.0,ontime,0
7,4,73.0,425,8.0,32.0,late,0
7,7,68.0,425,5.0,70.0,late,1
7,1,64.0,425,5.0,61.0,late,1
7,5,65.0,425,4.0,12.0,ontime,1
7,7,71.0,425,15.0,197.0,late,1
7,2,63.0,425,7.0,12.0,late,1
7,4,71.0,425,6.0,81.0,late,1
7,5,66.0,425,8.0,38.0,late,1
7,6,67.0,425,6.0,85.0,late,1
7,1,69.0,425,6.0,15.0,late,1
7,3,75.0,425,4.0,178.0,late,1
7,3,66.0,425,5.0,34.0,ontime,1
7,4,37.0,187,5.0,18.0,late,1
7,7,32.0,187,5.0,17.0,ontime,1
7,2,41.0,187,5.0,24.0,late,1
7,6,37.0,187,5.0,29.0,late,1
7,3,38.0,187,8.0,17.0,late,1
7,2,37.0,187,4.0,30.0,late,1
7,3,35.0,187,6.0,53.0,late,1
7,5,40.0,187,10.0,15.0,late,1
7,6,40.0,187,2.0,18.0,late,1
7,7,40.0,187,6.0,15.0,late,1
7,1,38.0,187,6.0,19.0,late,1
7,3,42.0,187,3.0,21.0,late,1
7,4,43.0,187,7.0,24.0,late,1
7,2,85.0,426,6.0,29.0,late,0
7,3,86.0,426,17.0,14.0,late,0
7,7,93.0,426,6.0,10.0,late,0
7,1,89.0,426,10.0,17.0,late,0
7,4,74.0,426,7.0,11.0,ontime,0
7,5,92.0,426,9.0,131.0,late,0
7,1,72.0,426,9.0,19.0,ontime,0
7,2,70.0,426,6.0,16.0,late,0
7,3,99.0,426,7.0,28.0,late,0
7,4,77.0,426,11.0,56.0,late,0
7,5,95.0,426,6.0,55.0,late,0
7,1,73.0,426,15.0,13.0,ontime,0
7,2,90.0,426,11.0,48.0,late,0
7,4,74.0,426,18.0,12.0,late,0
7,5,96.0,426,8.0,39.0,late,0
7,6,79.0,426,11.0,27.0,late,0
7,1,75.0,426,7.0,12.0,ontime,0
7,2,117.0,426,5.0,47.0,late,0
7,3,71.0,426,6.0,65.0,late,0
7,4,72.0,426,13.0,15.0,late,0
7,3,46.0,187,10.0,19.0,late,0
7,4,42.0,187,16.0,16.0,late,0
7,1,40.0,187,9.0,44.0,late,0
7,2,45.0,187,11.0,33.0,late,0
7,3,45.0,187,5.0,24.0,late,0
7,4,42.0,187,11.0,18.0,late,0
7,5,45.0,187,14.0,10.0,late,0
7,6,50.0,187,9.0,14.0,late,0
7,2,39.0,187,9.0,37.0,late,0
7,4,42.0,187,11.0,10.0,late,0
7,5,45.0,187,7.0,62.0,late,0
7,6,47.0,187,10.0,14.0,late,0
7,1,44.0,187,9.0,10.0,late,0
7,4,48.0,187,16.0,23.0,late,0
7,5,42.0,187,4.0,30.0,late,0
7,6,49.0,187,9.0,11.0,ontime,0
7,1,42.0,187,9.0,28.0,late,0
7,2,55.0,187,15.0,38.0,late,0
7,3,41.0,187,19.0,13.0,late,0
7,4,41.0,187,4.0,18.0,late,0
7,5,41.0,187,7.0,19.0,late,0
7,6,44.0,187,10.0,20.0,ontime,0
7,3,36.0,187,6.0,32.0,late,1
7,4,32.0,187,4.0,52.0,late,1
7,7,38.0,187,5.0,32.0,late,1
7,2,40.0,187,5.0,19.0,late,1
7,5,33.0,187,4.0,27.0,late,1
7,7,36.0,187,5.0,34.0,late,1
7,4,40.0,187,3.0,40.0,late,1
7,6,31.0,187,5.0,33.0,late,1
7,2,34.0,187,7.0,92.0,late,1
7,4,38.0,187,4.0,38.0,late,1
7,1,38.0,187,5.0,37.0,late,1
7,2,40.0,187,5.0,126.0,late,1
7,3,38.0,187,5.0,44.0,late,1
7,5,43.0,187,5.0,17.0,late,1
7,5,32.0,187,8.0,38.0,late,1
7,7,40.0,187,4.0,21.0,ontime,1
7,4,41.0,187,7.0,18.0,late,1
7,3,35.0,187,7.0,26.0,late,1
7,6,41.0,187,7.0,10.0,ontime,0
7,1,48.0,187,14.0,15.0,ontime,0
7,2,41.0,187,7.0,14.0,ontime,0
7,3,44.0,187,11.0,12.0,ontime,0
7,4,48.0,187,11.0,33.0,late,0
7,6,40.0,187,9.0,31.0,late,0
7,1,40.0,187,8.0,18.0,ontime,0
7,4,39.0,187,14.0,13.0,ontime,0
7,2,37.0,187,4.0,27.0,late,1
7,4,39.0,187,3.0,52.0,late,1
7,7,39.0,187,4.0,47.0,late,1
7,1,37.0,187,5.0,23.0,ontime,1
7,2,45.0,187,5.0,58.0,late,1
7,3,43.0,187,4.0,15.0,ontime,1
7,4,37.0,187,3.0,17.0,ontime,1
7,6,38.0,187,3.0,49.0,late,1
7,1,35.0,187,4.0,15.0,ontime,1
7,2,34.0,187,5.0,62.0,late,1
7,3,37.0,187,3.0,70.0,late,1
7,4,38.0,187,5.0,79.0,late,1
7,5,34.0,187,9.0,50.0,late,1
7,6,36.0,187,3.0,44.0,late,1
7,1,52.0,187,10.0,25.0,late,1
7,2,33.0,187,6.0,106.0,late,1
7,4,45.0,187,5.0,42.0,late,1
7,5,41.0,187,5.0,27.0,late,1
7,6,34.0,187,3.0,59.0,late,1
7,1,39.0,187,4.0,26.0,late,1
7,2,36.0,187,3.0,126.0,late,1
7,3,35.0,187,6.0,27.0,ontime,1
7,4,43.0,187,5.0,14.0,late,1
7,3,46.0,187,11.0,19.0,late,0
7,7,63.0,187,12.0,34.0,late,0
7,3,43.0,187,9.0,32.0,late,0
7,5,59.0,187,12.0,31.0,late,0
7,6,46.0,187,10.0,22.0,late,0
7,7,53.0,187,28.0,50.0,late,0
7,3,43.0,187,9.0,24.0,late,0
7,4,44.0,187,11.0,35.0,late,0
7,5,45.0,187,10.0,38.0,late,0
7,6,54.0,187,8.0,15.0,late,0
7,2,66.0,187,28.0,31.0,late,0
7,5,43.0,187,11.0,57.0,late,0
7,6,50.0,187,8.0,17.0,late,0
7,1,43.0,187,14.0,25.0,late,0
7,2,54.0,187,23.0,48.0,late,0
7,4,40.0,187,11.0,40.0,late,0
7,3,42.0,187,5.0,101.0,late,1
7,6,48.0,187,3.0,50.0,late,1
7,3,35.0,187,6.0,53.0,late,1
7,7,34.0,187,7.0,64.0,late,1
7,4,63.0,187,5.0,89.0,late,1
7,6,33.0,187,10.0,51.0,late,1
7,4,40.0,187,8.0,30.0,late,1
7,2,63.0,187,9.0,54.0,late,0
7,4,52.0,187,5.0,62.0,late,0
7,7,48.0,187,11.0,18.0,late,0
7,2,45.0,187,14.0,27.0,late,0
7,3,42.0,187,16.0,21.0,late,0
7,4,44.0,187,12.0,26.0,late,0
7,6,39.0,187,12.0,25.0,late,0
7,1,46.0,187,9.0,30.0,late,0
7,2,53.0,187,8.0,36.0,late,0
7,3,74.0,187,14.0,78.0,late,0
7,4,58.0,187,14.0,19.0,late,0
7,5,50.0,187,18.0,44.0,late,0
7,6,50.0,187,9.0,34.0,late,0
7,1,44.0,187,11.0,21.0,late,0
7,4,48.0,187,14.0,13.0,late,0
7,5,54.0,187,11.0,17.0,late,0
7,6,51.0,187,10.0,67.0,late,0
7,1,41.0,187,9.0,33.0,late,0
7,3,51.0,187,9.0,28.0,late,0
7,4,42.0,187,14.0,22.0,late,0
7,7,33.0,187,8.0,17.0,ontime,1
7,4,84.0,187,4.0,24.0,late,1
7,6,41.0,187,4.0,20.0,ontime,1
7,4,41.0,187,4.0,19.0,ontime,1
7,1,47.0,187,11.0,19.0,ontime,0
7,6,63.0,187,8.0,11.0,late,0
7,3,66.0,187,5.0,26.0,late,0
7,7,48.0,187,7.0,49.0,late,0
7,3,53.0,187,17.0,21.0,late,0
7,4,69.0,187,10.0,52.0,late,0
7,4,42.0,187,7.0,15.0,ontime,0
7,6,56.0,187,9.0,19.0,late,0
7,4,67.0,426,3.0,15.0,late,1
7,1,70.0,426,2.0,15.0,late,1
7,2,74.0,426,18.0,17.0,late,1
7,3,68.0,426,5.0,18.0,late,1
7,4,71.0,426,6.0,28.0,late,1
7,6,69.0,426,8.0,65.0,late,1
7,6,65.0,426,3.0,55.0,late,1
7,7,72.0,426,4.0,112.0,late,1
7,4,72.0,426,4.0,63.0,late,1
7,6,66.0,426,6.0,34.0,late,1
7,1,75.0,426,3.0,16.0,ontime,1
7,4,78.0,426,6.0,30.0,late,1
7,3,69.0,426,4.0,14.0,late,0
7,3,67.0,426,10.0,21.0,ontime,0
7,4,69.0,426,3.0,17.0,ontime,0
7,5,68.0,426,18.0,8.0,late,0
7,1,68.0,426,7.0,12.0,late,0
7,3,74.0,426,6.0,9.0,ontime,0
7,4,67.0,426,6.0,43.0,late,0
7,6,69.0,426,15.0,34.0,late,0
7,7,89.0,426,12.0,9.0,late,0
7,1,71.0,426,12.0,15.0,late,0
7,2,65.0,426,10.0,14.0,late,0
7,3,79.0,426,35.0,10.0,late,0
7,4,65.0,426,6.0,12.0,late,0
7,5,63.0,426,5.0,45.0,late,0
7,6,65.0,426,10.0,19.0,late,0
7,1,70.0,426,13.0,9.0,late,0
7,2,81.0,426,9.0,20.0,late,0
7,4,72.0,426,12.0,20.0,late,0
7,2,63.0,426,7.0,9.0,ontime,0
7,4,69.0,426,7.0,20.0,late,0
7,7,79.0,426,3.0,9.0,late,0
7,1,63.0,426,6.0,8.0,late,0
